title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
"Senior Manager- Business Insight (Trade Optimization, Data Analytics)",https://www.naukri.com/job-listings-senior-manager-business-insight-trade-optimization-data-analytics-pepsico-hyderabad-8-to-13-years-030124009793,https://img.naukimg.com/logo_images/groups/v1/235536.gif,Pepsico,https://www.naukri.com/pepsico-jobs-careers-28272,https://www.ambitionbox.com/reviews/pepsico-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,2243  Reviews,8-13 Yrs,Not disclosed,Hyderabad,Experience in developing data-driven models for sales and marketing function Masters de...,Trade Design Strategy,Renenue Growth Management,Data storytelling,Business Insight,Trade optimization,Category Management,Storyboarding,Price Promo,5 Days Ago
Data Analyst,https://www.naukri.com/job-listings-data-analyst-xylem-water-solutions-bengaluru-karnataka-3-to-4-years-030124007594,https://img.naukimg.com/logo_images/groups/v1/4641049.gif,Xylem Water Solutions,https://www.naukri.com/xylem-water-solutions-jobs-careers-745293,https://www.ambitionbox.com/reviews/xylem-water-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,167  Reviews,3-4 Yrs,3-5 Lacs PA,"Bengaluru, Karnataka(Hebbal Kempapura)",Strong skills in Excel & other app. Extract & load data from homogeneous or heterogeneo...,Power Bi,Analytical Skills,Ad Hoc Reporting,Advanced Excel,Tableau,Price book creation,Microsoft Office Applications,Microsoft Power Bi,28 Days Ago
AI/ML Engineer (Work from office only),https://www.naukri.com/job-listings-ai-ml-engineer-work-from-office-only-gs-lab-chennai-tamil-nadu-3-to-6-years-300124005794,https://img.naukimg.com/logo_images/groups/v1/1710862.gif,GS Lab,https://www.naukri.com/gs-lab-jobs-careers-15433,https://www.ambitionbox.com/reviews/gs-lab-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,344  Reviews,3-6 Yrs,Not disclosed,"Chennai, Tamil Nadu",Please note this is work from office opportunity in Chennai only. .,AI,ML,Python,Neural Networks,Sequential Models,SVM,WordNet,Word Embeddings,1 Day Ago
Lead Business Process Analyst- RPA,https://www.naukri.com/job-listings-lead-business-process-analyst-rpa-kronos-solutions-india-pvt-ltd-noida-2-to-4-years-280124901370,https://img.naukimg.com/logo_images/groups/v1/54066.gif,UKG,https://www.naukri.com/ukg-jobs-careers-156236,https://www.ambitionbox.com/reviews/ultimate-kronos-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,429  Reviews,2-4 Yrs,Not disclosed,Noida,Job Summary: UKG is looking for a hardworking and driven Business Process Analyst to be...,Business Analysis,project management,rpa,automation anywhere,machine learning,workforce management,business process analysis,artificial intelligence,2 Days Ago
Data Analyst,https://www.naukri.com/job-listings-data-analyst-lifecell-chennai-0-to-4-years-271023009594,https://www.naukri.com/hotjobs/images/v3/lifecell_apr19.gif,Lifecell,https://www.naukri.com/lifecell-jobs-careers-84477,https://www.ambitionbox.com/reviews/lifecell-international-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,536  Reviews,0-4 Yrs,2-4.5 Lacs PA,Remote,Data Analyst who can stretch their hours to work for 10 Hours a day.,Power Bi,Mis Analysis,Data Analysis,Advanced Excel,Data,Bi,Analysis,MIS,22 Days Ago
Business Analyst- Supply Chain industry,https://www.naukri.com/job-listings-business-analyst-supply-chain-industry-mothersonsumi-infotech-designs-mind-noida-uttar-pradesh-4-to-8-years-260124005805,https://img.naukimg.com/logo_images/groups/v1/4656361.gif,MothersonSumi INfotech & Designs (MIND),https://www.naukri.com/mothersonsumi-infotech-designs-mind-jobs-careers-3128,https://www.ambitionbox.com/reviews/mothersonsumi-infotech-and-designs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,476  Reviews,4-8 Yrs,Not disclosed,"Noida, Uttar Pradesh","Key Skills: . A bachelors degree or masters in engineering, business Analyst cum functi...",Business Analytics,Supply Chain Planning,process mapping,ERP System,Business Planning,data analysis,modeling,testing,5 Days Ago
Senior Data Engineer,https://www.naukri.com/job-listings-senior-data-engineer-ingram-micro-i-pvt-ltd-chennai-7-to-12-years-250124501093,https://img.naukimg.com/logo_images/groups/v1/223522.gif,Ingram Micro,https://www.naukri.com/ingram-micro-jobs-careers-1225,https://www.ambitionbox.com/reviews/ingram-micro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,548  Reviews,7-12 Yrs,Not disclosed,Chennai,"The ideal candidate will have a minimum of 7 years of hands-on experience in the field,...",SQL queries,Scalability,Coding,Author,Commerce,Technology solutions,SQL development,Python,6 Days Ago
Data Engineer,https://www.naukri.com/job-listings-data-engineer-ingram-micro-i-pvt-ltd-chennai-5-to-7-years-250124501084,https://img.naukimg.com/logo_images/groups/v1/223522.gif,Ingram Micro,https://www.naukri.com/ingram-micro-jobs-careers-1225,https://www.ambitionbox.com/reviews/ingram-micro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,548  Reviews,5-7 Yrs,Not disclosed,Chennai,"The ideal candidate will have a minimum of 7 years of hands-on experience in the field,...",SQL queries,Scalability,Coding,Author,Commerce,Technology solutions,SQL development,Python,6 Days Ago
"Professional, Data Science",https://www.naukri.com/job-listings-professional-data-science-ingram-micro-i-pvt-ltd-chennai-5-to-10-years-250124500744,https://img.naukimg.com/logo_images/groups/v1/223522.gif,Ingram Micro,https://www.naukri.com/ingram-micro-jobs-careers-1225,https://www.ambitionbox.com/reviews/ingram-micro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,548  Reviews,5-10 Yrs,Not disclosed,Chennai,"Experience with popular libraries like scikit-learn, . XGBoost . ., . TensorFlow, or . ...",Supply chain,Operations research,Data modeling,Consulting,Machine learning,microsoft,Operations,cisco,6 Days Ago
"Manager, People Data Reporting",https://www.naukri.com/job-listings-manager-people-data-reporting-kronos-solutions-india-pvt-ltd-noida-4-to-9-years-240124908706,https://img.naukimg.com/logo_images/groups/v1/54066.gif,UKG,https://www.naukri.com/ukg-jobs-careers-156236,https://www.ambitionbox.com/reviews/ultimate-kronos-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,429  Reviews,4-9 Yrs,Not disclosed,Noida,"Prior experience leading, coaching and managing a team of reporting analystso Improves ...",BI reporting tools,Data dictionary,Automation,data governance,Customer service,HR Analytics,Hrsd,Reporting,7 Days Ago
