title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Design Engineer,https://www.naukri.com/job-listings-design-engineer-nokia-solutions-and-networks-india-p-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-10-to-15-years-250124500813,https://img.naukimg.com/logo_images/groups/v1/36136.gif,Nokia,https://www.naukri.com/nokia-jobs-careers-173783,https://www.ambitionbox.com/reviews/nokia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1980  Reviews,10-15 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Sr Network Design Engineer should have a deep understanding of networking protocols, se...",Network design,QOS,Network security,Network planning,Troubleshooting,cisco,Virtualization,MPLS,6 Days Ago
IT Infrastructure and Operation Analyst - Splunk Admin,https://www.naukri.com/job-listings-it-infrastructure-and-operation-analyst-splunk-admin-mclaren-strategic-solutions-mss-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-7-to-9-years-220124501749,,Mclaren Strategic Solutions (mss),https://www.naukri.com/mclaren-strategic-solutions-mss-jobs-careers-124066566,,,,7-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Experience in building Splunk Custom Dashboards, Rich and advanced visualization /Comma...",Procurement,Change management,Linux,Data management,Analytical,Windows,IT operations,Macros,8 Days Ago
ORAN TAC Support,https://www.naukri.com/job-listings-oran-tac-support-samsung-india-bengaluru-delhi-ncr-mumbai-all-areas-7-to-12-years-310124004410,https://img.naukimg.com/logo_images/groups/v1/23222.gif,Samsung India,https://www.naukri.com/samsung-india-jobs-careers-21899,https://www.ambitionbox.com/reviews/samsung-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,6806  Reviews,7-12 Yrs,Not disclosed,"Bengaluru, Delhi / NCR, Mumbai (All Areas)",Location: Bangalore / Mumbai/Gurgaon as per candidate preference. . We are actively loo...,ORAN,Vran,5G,RRC,Protocols,4G,troubleshooting,Enodeb,Today
Senior Network Integration Engineer,https://www.naukri.com/job-listings-senior-network-integration-engineer-nokia-solutions-and-networks-india-p-ltd-noida-mumbai-pune-chennai-gurgaon-gurugram-bangalore-bengaluru-9-to-12-years-170124501880,https://img.naukimg.com/logo_images/groups/v1/36136.gif,Nokia,https://www.naukri.com/nokia-jobs-careers-173783,https://www.ambitionbox.com/reviews/nokia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1980  Reviews,9-12 Yrs,Not disclosed,"Noida, Mumbai, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",REQUIRED SKILLS  9 to 12 years of experience - Experience with Linux / Unix system prog...,VMware,Multithreading,project support,Linux,Networking,Configuration management,CCNA,Troubleshooting,13 Days Ago
Wintel Engineer SME & Lead,https://www.naukri.com/job-listings-wintel-engineer-sme-lead-mphasis-pune-maharashtra-bengaluru-karnataka-6-to-11-years-310124006822,https://www.naukri.com/hotjobs/images/v3/mphasis_apr19.gif,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,https://www.ambitionbox.com/reviews/mphasis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,6902  Reviews,6-11 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra, Bengaluru, Karnataka",Should have Handled large Wintel-VMWare transitions and migrations Coordinates implemen...,VMware,Cloud,WinTEL,SME,Leadership,,,,Few Hours Ago
L2 Support Engineer,https://www.naukri.com/job-listings-l2-support-engineer-ibm-india-pvt-limited-pune-bangalore-bengaluru-3-to-6-years-300124905754,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,3-6 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",The job will require flexible schedule to ensure 24x7 support operations and weekend on...,Unix,Aix,SAN,Linux,Networking,Debugging,Troubleshooting,TSM,1 Day Ago
Network Engineer - F5 Load Balancer,https://www.naukri.com/job-listings-network-engineer-f5-load-balancer-infosys-pune-maharashtra-bangalore-rural-karnataka-chennai-tamil-nadu-5-to-9-years-050124009634,https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,31446  Reviews,5-9 Yrs,Not disclosed,"Pune, Maharashtra, Bangalore Rural, Karnataka, Chennai, Tamil Nadu","and build POCs. You will create requirement specifications from the business needs, def...",Network Engineering,load balancer,F5,Engineering,Networking,Load,Load balancing,,Just Now
Assistant Engineer Trainee - AET,https://www.naukri.com/job-listings-assistant-engineer-trainee-aet-ericsson-noida-uttar-pradesh-bengaluru-karnataka-0-to-1-years-310124009102,https://img.naukimg.com/logo_images/groups/v1/30928.gif,Ericsson,https://www.naukri.com/ericsson-jobs-careers-389,https://www.ambitionbox.com/reviews/ericsson-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,6544  Reviews,0-1 Yrs,Not disclosed,"Noida, Uttar Pradesh, Bengaluru, Karnataka",. Role: 6 months of in-person internship followed by FTE conversion basis performanceOn...,Service Alarm Monitoring,Order Handling,KPI,Escalations,SLA,Ticket Management,Order fulfillment,Assistance,Just Now
Network and Cloud Admin,https://www.naukri.com/job-listings-network-and-cloud-admin-hitachi-digital-services-hyderabad-pune-maharashtra-bengaluru-6-to-10-years-240124011590,https://img.naukimg.com/logo_images/groups/v1/3557212.gif,Hitachi Digital Services,https://www.naukri.com/hitachi-vantara-jobs-careers-1110,https://www.ambitionbox.com/reviews/hitachi-vantara-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,467  Reviews,6-10 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune, Maharashtra, Bengaluru",High degree of flexibility and willing to work in rotational shifts including night shi...,24/7 Rotation shift,Meraki Wifi,Aws Cloud,IPSEC VPN,palo alto,Troubleshooting And Configuration,ClearPass,Network administration,6 Days Ago
L3 Cloud Network Engineer,https://www.naukri.com/job-listings-l3-cloud-network-engineer-hitachi-digital-services-hyderabad-telangana-pune-maharashtra-bengaluru-10-to-14-years-240124011474,https://img.naukimg.com/logo_images/groups/v1/3557212.gif,Hitachi Digital Services,https://www.naukri.com/hitachi-vantara-jobs-careers-1110,https://www.ambitionbox.com/reviews/hitachi-vantara-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,467  Reviews,10-14 Yrs,30-40 Lacs PA,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru","Strong carrier grade network design, migration, and implementation experience of MPLS a...",Aws Cloud,VPN,MPLS,Network Routing,F5 Load balancer,Router,24x7 customer-facing networks,Switching Protocols,6 Days Ago
Consultant -Wireless LAN,https://www.naukri.com/job-listings-consultant-wireless-lan-infosys-hyderabad-pune-bengaluru-6-to-8-years-220124005525,https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,31446  Reviews,6-8 Yrs,Not disclosed,"Hyderabad, Pune, Bengaluru","Required Business Skills: Strong verbal and written communication skills, problem solvi...",Wireless Networking,WLAN,Wlan Protocols,Wireless LAN,LAN,Protocols,Networking,Consulting,4 Days Ago
Technical Support Professional,https://www.naukri.com/job-listings-technical-support-professional-ibm-india-pvt-limited-pune-bangalore-bengaluru-1-to-5-years-250124906140,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,1-5 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru","In this role, you will deliver an outstanding customer support experience for our Ceph ...",Linux,Debugging,Customer support,Customer service,System administration,Engineering services,Investigation,Troubleshooting,6 Days Ago
Network Security Engineer _PAN India (5-8 years),https://www.naukri.com/job-listings-network-security-engineer-pan-india-5-8-years-tata-consultancy-services-tcs-hyderabad-bengaluru-delhi-ncr-5-to-10-years-290124002834,https://www.naukri.com/hotjobs/images/v3/tcsl_nov13.gif,Tata Consultancy Services (TCS),https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,72424  Reviews,5-10 Yrs,Not disclosed,"Hyderabad, Bengaluru, Delhi / NCR",Communicate with vendors in case required any support to fix any operation issues occur...,Lan Wan,IPSEC,VPN,Remote Access,Firewall,Ccnp Security,PCNSE,Ccna Security,2 Days Ago
Network Engineer,https://www.naukri.com/job-listings-network-engineer-nokia-solutions-and-networks-india-p-ltd-noida-chennai-bangalore-bengaluru-3-to-6-years-300124501600,https://img.naukimg.com/logo_images/groups/v1/36136.gif,Nokia,https://www.naukri.com/nokia-jobs-careers-173783,https://www.ambitionbox.com/reviews/nokia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1980  Reviews,3-6 Yrs,Not disclosed,"Noida, Chennai, Bangalore/Bengaluru","Network engineer is responsible for IT service management handling events, incident t...",Linux,DNS,Windows,CCNA,Troubleshooting,Information technology,Virtualization,DHCP,1 Day Ago
Network Engineer,https://www.naukri.com/job-listings-network-engineer-tata-consultancy-services-tcs-kolkata-west-bengal-chennai-tamil-nadu-bengaluru-7-to-12-years-300124006266,https://img.naukimg.com/logo_images/groups/v1/223346.gif,Tata Consultancy Services (TCS),https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,72424  Reviews,7-12 Yrs,5-15 Lacs PA,"Kolkata, West Bengal, Chennai, Tamil Nadu, Bengaluru",Hands-on Experience in Network Monitoring and Alert Management • Experience in trouble...,Sdwan,Viptela,Silverpeak,Networking,Network engineering,,,,1 Day Ago
System Engineer - BMC Helix CMDB,https://www.naukri.com/job-listings-system-engineer-bmc-helix-cmdb-wipro-hyderabad-telangana-bangalore-rural-karnataka-4-to-9-years-290124007444,https://img.naukimg.com/logo_images/groups/v1/41608.gif,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,https://www.ambitionbox.com/reviews/wipro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,38535  Reviews,4-9 Yrs,Not disclosed,"Hybrid - Hyderabad, Telangana, Bangalore Rural, Karnataka",Preferred candidate profile .  : . ITSM Remedy Production Support: 7+ years Exp with Re...,remedy suite,CMDB,ITSM,helix,AR IMPORT,Bmc Remedy,Remedy,Augmented Reality,1 Day Ago
Verification Engineer,https://www.naukri.com/job-listings-verification-engineer-alstom-transport-india-ltd-bangalore-bengaluru-2-to-4-years-310124908983,https://img.naukimg.com/logo_images/groups/v1/4579521.gif,Alstom Transportation,https://www.naukri.com/alstom-transportation-jobs-careers-6912,https://www.ambitionbox.com/reviews/alstom-transportation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,2135  Reviews,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,"Work experience on System data table / Control Table, Scheme Plan / platform documentsG...",Design verification,System architecture,design validation,system verification,system validation,Architecture,Data validation,Verification,Just Now
Networking Professional,https://www.naukri.com/job-listings-networking-professional-infosys-limited-bangalore-bengaluru-3-to-5-years-310124908053,https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,31446  Reviews,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,". Technical and Professional Requirements: LB, Firewall(Cisco & Palo alto), Proxy & Ill...",Networking,switching,routing,proxy,zscaler,firewall,vpn,performance engineering,Just Now
Linux Administrator,https://www.naukri.com/job-listings-linux-administrator-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-6-years-310124907882,https://www.naukri.com/hotjobs/images/v3/captech_jun20.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,Knowledge on any of the browsers Must OpenDJ JExplorer Softerra php LDAP admin DSGood u...,Linux Administration,LVM,Network Configuration,DNS,Perl,Python,Linux,Administration,Just Now
Commissioning Lead,https://www.naukri.com/job-listings-commissioning-lead-siemens-limited-bangalore-bengaluru-5-to-10-years-310124500838,https://img.naukimg.com/logo_images/groups/v1/40604.gif,Siemens,https://www.naukri.com/siemens-jobs-careers-73816,https://www.ambitionbox.com/reviews/siemens-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,4154  Reviews,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"This Is Your Role. Should be able to Commissioning team . - Good knowledge in BMS, EMS ...",Graphics,Automation,HVAC,Pharma,Power distribution,SNMP,HTTP,CCTV,Just Now
Technical Support Engineer 2 -Routing,https://www.naukri.com/job-listings-technical-support-engineer-2-routing-juniper-networks-india-pvt-ltd-bangalore-bengaluru-2-to-5-years-310124500695,https://img.naukimg.com/logo_images/groups/v1/583728.gif,Juniper Networks,https://www.naukri.com/juniper-networks-jobs-careers-845030,https://www.ambitionbox.com/reviews/juniper-networks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,330  Reviews,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"Preferred Certifications - CCNA / CCNP/CCIE, JNCIS-M, JNCIP-M, JNCIE-M, CCIE-SP . Requi...",Unix,TCP,Networking,Ethernet,Perl,CCNA,cisco,Technical support,Just Now
ASIC Engineer 4,https://www.naukri.com/job-listings-asic-engineer-4-juniper-networks-india-pvt-ltd-bangalore-bengaluru-4-to-7-years-310124500694,https://img.naukimg.com/logo_images/groups/v1/583728.gif,Juniper Networks,https://www.naukri.com/juniper-networks-jobs-careers-845030,https://www.ambitionbox.com/reviews/juniper-networks-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,330  Reviews,4-7 Yrs,Not disclosed,Bangalore/Bengaluru,You will be exposed to the latest verification methodologies like UVM and enable com...,Front end,Networking,Ethernet,Debugging,VMM,System design,Perl,System verilog,Just Now
Engineer-Network Solution,https://www.naukri.com/job-listings-engineer-network-solution-anz-banking-group-bangalore-bengaluru-2-to-6-years-310124500565,https://img.naukimg.com/logo_images/groups/v1/952808.gif,ANZ,https://www.naukri.com/anz-jobs-careers-114439,https://www.ambitionbox.com/reviews/anz-banking-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,916  Reviews,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,Minimum relevant experience of 7+ Years in a customer facing environmentMinimum 12 mont...,Solution design,Automation,WAN,LAN,Infrastructure,Infrastructure development,Manager Technology,network services,Just Now
Splz Senior Infra Engineer,https://www.naukri.com/job-listings-splz-senior-infra-engineer-mphasis-limited-bangalore-bengaluru-4-to-8-years-310124500007,https://img.naukimg.com/logo_images/groups/v1/45204.gif,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,https://www.ambitionbox.com/reviews/mphasis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,6902  Reviews,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,. Good Experience in Application Management in SCCM and troubleshooting through logsMan...,Patch management,Application packaging,WSUS,App-V,Powershell,Active directory,SMS,Vulnerability,Just Now
Senior Network Engineer,https://www.naukri.com/job-listings-senior-network-engineer-flipkart-internet-private-limited-bengaluru-2-to-4-years-310124006667,https://img.naukimg.com/logo_images/groups/v1/533532.gif,Flipkart,https://www.naukri.com/flipkart-jobs-careers-530713,https://www.ambitionbox.com/reviews/flipkart-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,9663  Reviews,2-4 Yrs,Not disclosed,Bengaluru,"Security is must with strong technical orientation & creativity in problem solvingBSc, ...",nagios,snmp,voice networking,ip / mpls,ipv4,capacity planning,qos,network support,Few Hours Ago
Firmware Engineer - Positioner Firmware Development,https://www.naukri.com/job-listings-firmware-engineer-positioner-firmware-development-flowserve-bengaluru-karnataka-6-to-10-years-300124910163,https://img.naukimg.com/logo_images/groups/v1/355618.gif,Flowserve,https://www.naukri.com/flowserve-jobs-careers-80324,https://www.ambitionbox.com/reviews/flowserve-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,320  Reviews,6-10 Yrs,Not disclosed,"Bengaluru, Karnataka",Minimum 6 years of experience. Low-power electronics firmware development,Firmware Engineering,AR Workbench,Assembly languages,SVN,Embedded C/C++,Kiel IDE,Embedded C,C++,1 Day Ago
Electronics Hardware Engineer - IS Design Engineer,https://www.naukri.com/job-listings-electronics-hardware-engineer-is-design-engineer-flowserve-bengaluru-karnataka-8-to-10-years-300124908914,https://img.naukimg.com/logo_images/groups/v1/355618.gif,Flowserve,https://www.naukri.com/flowserve-jobs-careers-80324,https://www.ambitionbox.com/reviews/flowserve-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,320  Reviews,8-10 Yrs,Not disclosed,"Bengaluru, Karnataka","Good knowledge of PCB layout rules, EMI EMC and mitigation techniquesMinimum 8 years ex...",IS Design,EMC design,Electronics Hardware Engineer,BLE,Power Supply Design,I2C,Electronics Hardware Design,IS Design Engineer,1 Day Ago
SCCM and Intune Administrator,https://www.naukri.com/job-listings-sccm-and-intune-administrator-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-6-years-300124908598,https://www.naukri.com/hotjobs/images/v3/captech_jun20.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,"Conducts requirement analysis, license acquisition Develop an application patch, and up...",SCCM,Software configuration management,Shell scripting,Active directory,DNS,SCCM 2012,Windows,VB,1 Day Ago
"Storage, Backup Professional",https://www.naukri.com/job-listings-storage-backup-professional-infosys-limited-bangalore-bengaluru-2-to-7-years-300124906959,https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,31446  Reviews,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,Bachelor of Engineering . Service Line Preferred Skills: . Storage->NAS(Network Attache...,NAS,DD,SAN,Storage Area network,Avamar,Network Attached Storage,Dell Viper Backup,VNxe,1 Day Ago
SaaS Support Engineer,https://www.naukri.com/job-listings-saas-support-engineer-ibm-india-pvt-limited-bangalore-bengaluru-1-to-4-years-300124905770,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,1-4 Yrs,Not disclosed,Bangalore/Bengaluru,"Previous experience supporting internal and external customers, with passion and abilit...",Procurement,IT management,Technical support,Android,System administration,Customer life cycle management,Ticketing,Standard operating procedures,1 Day Ago
IBM Z/OS Operating Systems-Application Support Engineer,https://www.naukri.com/job-listings-ibm-z-os-operating-systems-application-support-engineer-accenture-solutions-pvt-ltd-bangalore-bengaluru-5-to-10-years-300124904162,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,Must have skills :IBM Z / OS Operating Systems Good to have skills :Mainframe DevOps Mi...,Application Support,JCL,FTP,Operating systems,Cics,TCP/IP,Troubleshooting,Middleware,1 Day Ago
Infrastructure Systems Engineer I,https://www.naukri.com/job-listings-infrastructure-systems-engineer-i-conduent-bangalore-bengaluru-3-to-7-years-300124502010,https://img.naukimg.com/logo_images/groups/v1/2472988.gif,Conduent,https://www.naukri.com/conduent-jobs-careers-6762,https://www.ambitionbox.com/reviews/conduent-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,2342  Reviews,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,"The candidate must demonstrate the ability to resolve problems, escalate issues, clearl...",Unix,Application support,Linux,RDBMS,Netcool,Incident management,JIRA,application monitoring,1 Day Ago
PMIC Design - Staff/Sr Staff Engineer,https://www.naukri.com/job-listings-pmic-design-staff-sr-staff-engineer-qualcomm-technologies-inc-bangalore-bengaluru-4-to-5-years-300124501885,https://img.naukimg.com/logo_images/groups/v1/356782.gif,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-31927,https://www.ambitionbox.com/reviews/qualcomm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,764  Reviews,4-5 Yrs,Not disclosed,Bangalore/Bengaluru,"Minimum Qualifications: . Bachelors degree in Computer Science, Electrical / Electronic...",Computer science,Simulation,Power management,Circuit designing,Mixed signal,Product design,Power electronics,System verilog,1 Day Ago
System Manager I,https://www.naukri.com/job-listings-system-manager-i-novo-nordisk-india-bangalore-bengaluru-10-to-12-years-300124501615,https://img.naukimg.com/logo_images/groups/v1/4655807.gif,Novo Nordisk,https://www.naukri.com/novo-nordisk-jobs-careers-3943920,https://www.ambitionbox.com/reviews/novo-nordisk-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,802  Reviews,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,"Qualifications . To excel in this role, we are looking for a candidate with the followi...",Business services,Change management,Security management,Infrastructure management,Project management,Healthcare,Incident management,Operations,1 Day Ago
Senior Design Engineer,https://www.naukri.com/job-listings-senior-design-engineer-nokia-solutions-and-networks-india-p-ltd-bangalore-bengaluru-10-to-15-years-300124501604,https://img.naukimg.com/logo_images/groups/v1/36136.gif,Nokia,https://www.naukri.com/nokia-jobs-careers-173783,https://www.ambitionbox.com/reviews/nokia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1980  Reviews,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"Sr Network Design Engineer should have a deep understanding of networking protocols, se...",Network design,QOS,Network security,Network planning,Troubleshooting,cisco,Virtualization,MPLS,1 Day Ago
Network L2 Ops/SME,https://www.naukri.com/job-listings-network-l2-ops-sme-mphasis-bangalore-rural-karnataka-4-to-6-years-300124006972,https://www.naukri.com/hotjobs/images/v3/mphasis_apr19.gif,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,https://www.ambitionbox.com/reviews/mphasis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,6902  Reviews,4-6 Yrs,Not disclosed,"Hybrid - Bangalore Rural, Karnataka","Job DescriptionJob Summary Performs activities required to design, deploy, and support...",SD WAN,Network Design,Silverpeak,Network Configuration,Network Implementation,CCNA,WAN,Sdwan,1 Day Ago
Advisory Physical Design Engineer,https://www.naukri.com/job-listings-advisory-physical-design-engineer-ibm-india-pvt-limited-bangalore-bengaluru-2-to-6-years-290124905979,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,"Good knowledge and hands on experience in physical design, timing and methodology which...",Timing closure,static timing analysis,Physical verification,Perl,Physical design,Shaping,Technology solutions,Floor planning,1 Day Ago
Senior Physical Design Engineer,https://www.naukri.com/job-listings-senior-physical-design-engineer-ibm-india-pvt-limited-bangalore-bengaluru-3-to-8-years-290124905965,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"Good knowledge and hands on experience in physical design, timing and methodology which...",Timing closure,static timing analysis,Physical verification,Perl,Physical design,Shaping,Routing,Technology solutions,1 Day Ago
Hardware Developer - Analog layout,https://www.naukri.com/job-listings-hardware-developer-analog-layout-ibm-india-pvt-limited-bangalore-bengaluru-2-to-6-years-290124905159,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,Defines and decides objectives within specified business concept or project and may hav...,Agile,Perl,Firmware,Python,Physical design,Semiconductor,VLSI,Silicon,2 Days Ago
Hardware Developer - Analog layout,https://www.naukri.com/job-listings-hardware-developer-analog-layout-ibm-india-pvt-limited-bangalore-bengaluru-9-to-12-years-290124904127,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,9-12 Yrs,Not disclosed,Bangalore/Bengaluru,Defines and decides objectives within specified business concept or project and may hav...,Perl,Agile,Firmware,Python,Physical design,lvs,routing,floor planning,2 Days Ago
PMIC Design - Sr. Engineer,https://www.naukri.com/job-listings-pmic-design-sr-engineer-qualcomm-technologies-inc-bangalore-bengaluru-1-to-5-years-290124503059,https://img.naukimg.com/logo_images/groups/v1/356782.gif,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-31927,https://www.ambitionbox.com/reviews/qualcomm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,764  Reviews,1-5 Yrs,Not disclosed,Bangalore/Bengaluru,". Seeks essential knowledge of industry trends, competitor products, and advances in th...",Simulation,Power management,Staffing,Circuit designing,Mixed signal,Power electronics,System verilog,Silicon,1 Day Ago
DSP low power lead,https://www.naukri.com/job-listings-dsp-low-power-lead-qualcomm-technologies-inc-bangalore-bengaluru-2-to-6-years-290124502895,https://img.naukimg.com/logo_images/groups/v1/356782.gif,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-31927,https://www.ambitionbox.com/reviews/qualcomm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,764  Reviews,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,Hands on experience on Power analysis using PTPX . Understanding on issues related to M...,DSP,Automation,Hardware engineering,Staffing,SOC,Debugging,Perl,IPS,1 Day Ago
